,branch-load-misses_mean,branch-load-misses_std,branch-load-misses_max,branch-load-misses_med,branch-loads_mean,branch-loads_std,branch-loads_max,branch-loads_med,branch-misses_mean,branch-misses_std,branch-misses_max,branch-misses_med,branches_mean,branches_std,branches_max,branches_med,bus-cycles_mean,bus-cycles_std,bus-cycles_max,bus-cycles_med,cache-misses_mean,cache-misses_std,cache-misses_max,cache-misses_med,cache-references_mean,cache-references_std,cache-references_max,cache-references_med,cpu-cycles_mean,cpu-cycles_std,cpu-cycles_max,cpu-cycles_med,dTLB-load-misses_mean,dTLB-load-misses_std,dTLB-load-misses_max,dTLB-load-misses_med,dTLB-loads_mean,dTLB-loads_std,dTLB-loads_max,dTLB-loads_med,dTLB-store-misses_mean,dTLB-store-misses_std,dTLB-store-misses_max,dTLB-store-misses_med,dTLB-stores_mean,dTLB-stores_std,dTLB-stores_max,dTLB-stores_med,instructions_mean,instructions_std,instructions_max,instructions_med,iTLB-load-misses_mean,iTLB-load-misses_std,iTLB-load-misses_max,iTLB-load-misses_med,iTLB-loads_mean,iTLB-loads_std,iTLB-loads_max,iTLB-loads_med,L1-dcache-load-misses_mean,L1-dcache-load-misses_std,L1-dcache-load-misses_max,L1-dcache-load-misses_med,L1-dcache-loads_mean,L1-dcache-loads_std,L1-dcache-loads_max,L1-dcache-loads_med,L1-dcache-stores_mean,L1-dcache-stores_std,L1-dcache-stores_max,L1-dcache-stores_med,L1-icache-load-misses_mean,L1-icache-load-misses_std,L1-icache-load-misses_max,L1-icache-load-misses_med,LLC-load-misses_mean,LLC-load-misses_std,LLC-load-misses_max,LLC-load-misses_med,LLC-loads_mean,LLC-loads_std,LLC-loads_max,LLC-loads_med,LLC-store-misses_mean,LLC-store-misses_std,LLC-store-misses_max,LLC-store-misses_med,LLC-store_mean,LLC-store_std,LLC-store_max,LLC-store_med,node-loads_mean,node-loads_std,node-loads_max,node-loads_med,node-stores_mean,node-stores_std,node-stores_max,node-stores_med
dTLB-loads_max,0.354916781590093,0.4662657588635622,0.5542929560095117,0.2266824760460276,0.6729505843064029,0.6776139824286278,0.6725708942192162,0.6291827696488155,0.35491794360546924,0.4662690650618056,0.554286749303088,0.22667730275076828,0.6721624829422184,0.6719735212362453,0.6256701485179578,0.6293597093264691,0.6422863504420041,0.32902601725603076,0.6122334810026563,0.6116450125587102,0.4805663886012519,0.3866622493897994,0.4631293041468218,0.48167641551893475,0.4063270598617641,0.43570689507305177,0.5197997826784334,0.38220291102675613,0.6187181819179656,0.4903532408103473,0.6034981492094668,0.5563144711325372,0.21438375415743666,0.3233184982659386,0.3875583277958344,0.180184966732207,0.7962755859507261,0.8954230999273399,,0.7008824544701466,0.303040923792694,0.3552878969713911,0.31536876156532445,0.2864235755430565,0.5895004180900687,0.7502087630140688,0.8312806116481773,0.4801289414711164,0.7470773536562608,0.7794655018239921,0.732381754313642,0.6705913202903193,0.21873784932759127,0.3106349517100403,0.3182800563036179,0.16551695585234583,0.38388171487471634,0.3999571059182178,0.4257414518235815,0.3321881636364738,0.36386960861386713,0.39051026633447505,0.4363353276662007,0.3496583188684302,0.794970543161607,0.8853032172604325,0.9440825457618032,0.6906936230915236,0.5873276022293146,0.7423871832583715,0.7821776144741304,0.4762294471705162,0.39554040673855995,0.4610071192437944,0.5300878006702547,0.3268537617242101,0.45243998271914926,0.26664713725058475,0.27398942618870964,0.4769263718378451,0.37092417536787414,0.4228725187848846,0.4449090743323361,0.33876679517126207,0.4295841161438149,0.37738682346939034,0.3902383170805374,0.4530983990569164,0.4186268094135437,0.35107309913288404,0.395401227274515,0.44563715293258,0.4525238609148869,0.23636962613843585,0.30925993305182153,0.4730835083802884,0.4164304224290378,0.33042773858361646,0.3548135120503887,0.4490642448231042
dTLB-loads_med,0.43975763064710344,0.19324654298652935,0.298356400568542,0.45139223453121746,0.8743493204572051,0.5719341137030866,0.6198815050344632,0.8939003300103765,0.43975727479066856,0.1932471237098803,0.298350584473961,0.45139859963550494,0.8732594397272572,0.5722797422195943,0.5864533856447077,0.8935841009096842,0.7325744732585325,-0.08944806529171268,0.4470360127595402,0.7425139421969595,0.4696865011652836,0.38400297163593977,0.3540688009380752,0.440169784411012,0.4285368879350381,0.36709013576002003,0.3964383663373994,0.40609621876732843,0.7526526431138812,0.10914188186300204,0.40532138463474393,0.7703169032224491,0.19334814168867268,0.19635851652745903,0.2330260282663608,0.1752482723439018,0.9692221356401293,0.6091897641499501,0.7008824544701466,,0.26654859761155325,0.25522571416621764,0.2275038691665214,0.2432229751285463,0.7099959531199882,0.4611409144179662,0.5225065991583115,0.7150432630348308,0.9160625298720021,0.5194400920217705,0.5377129528121656,0.9376691818522568,0.2010112708695519,0.19288137413003528,0.1995250827584607,0.1744393829856708,0.4425556700524813,0.3967648944714589,0.4147692967936798,0.39780092186075416,0.3800350990845176,0.2643617200550982,0.23729476744946726,0.3737054766982972,0.9646486698195096,0.6061505533083996,0.6955833035394604,0.9876328094981642,0.7043970336486508,0.4546152740712629,0.5170151358413104,0.7065279559136972,0.41193238399268545,0.37621534859381867,0.40821756860003117,0.3681678241608478,0.43042085972503674,0.2637613529716624,0.20452588254148607,0.4243414248115091,0.36862640278938436,0.28273956934327377,0.2537048177220804,0.3546484341984235,0.459990903299094,0.4173497659148016,0.3297505972740913,0.42594957878881323,0.4699704272944365,0.4177161152655109,0.36402118796088356,0.4433726402067322,0.4416136670041027,0.2409300445960904,0.21389337375236187,0.4297043186948837,0.4531797411706142,0.38942984337240844,0.30688581288933137,0.41953506617303565
dTLB-store-misses_mean,0.1843689721506287,0.10795684390770588,0.2176552969614818,0.17660896734425105,0.20409491672557456,0.08235814075093068,0.14546771034843203,0.20818228416869575,0.18436905488803948,0.10795987592778973,0.21766525474528509,0.1766038273902388,0.20374361764636378,0.07606118718902917,0.10697791063626917,0.20940258564687927,0.5226514898897994,0.002093531896409425,0.3760137882724849,0.5229796179176702,0.608389263990758,0.4989216281358074,0.490661449172551,0.5897489487284706,0.8127672083247405,0.6075160845222428,0.6060784501266783,0.8319959190345547,0.49884744866822206,0.16393244609599533,0.3292136104113985,0.4954765418135144,0.9404357009332236,0.824602416949687,0.8057905783306161,0.9186767900554849,0.28085535690954777,0.2351382487153918,0.303040923792694,0.2665485976115532,,0.8162951990637801,0.6627983981112934,0.9885761095595194,0.41453268196952525,0.27878060659534504,0.36825800121701824,0.4023546214761424,0.32440769020328786,0.23822191569197484,0.24936129800400914,0.3171556221247377,0.9259362625306296,0.6579727400495337,0.5347981112052304,0.9004569784448042,0.5369499287527061,0.4136010156900754,0.4030105223975535,0.543763704848116,0.8489527134358253,0.5272012410138857,0.5231776207883244,0.8497663331833177,0.27407003804712715,0.23254723881995074,0.2986454280790533,0.26210429089461623,0.4070620127426769,0.2757557994497833,0.3653731424312953,0.3931448165387933,0.7422674836457226,0.5427161032727884,0.5851308068499101,0.7571484788125804,0.5706627166370849,0.3845288876956905,0.30566437026799836,0.54789789213045,0.8732476065271715,0.6250650215274162,0.5210581605718247,0.8825883938392445,0.5981236582516994,0.5160258296546566,0.44507174298645336,0.5637322406524327,0.7214938723280188,0.49642832022082406,0.499410195784096,0.7250097264511179,0.572915864344043,0.37233950068218585,0.32550791279056296,0.5554610803323191,0.6052773073139798,0.5031139931597666,0.4515717723166257,0.5862548922498422
dTLB-store-misses_std,0.22235042229588053,0.1839369901402946,0.26517373147607914,0.18261423774229554,0.2230295833030165,0.17623045967864726,0.20919295580731145,0.21561727798144475,0.22235054978281815,0.1839403396825342,0.2651936855158632,0.18260547678698993,0.22460727151908205,0.17245115839477504,0.17714827462936678,0.21934875036358933,0.49355925554939034,0.1513948889822718,0.4061600979717317,0.49334577897019094,0.5760332379949139,0.5611948159458484,0.5722562984664539,0.5623390174878611,0.6773521621152585,0.6338498332449628,0.6015849888153457,0.6841550557792903,0.4751735998447178,0.2780564593523199,0.3716612027563847,0.45662589796728564,0.7115396682698665,0.8370262459703656,0.7772938093558076,0.6871431534785813,0.2852320612796031,0.2998919801492887,0.35528789697139107,0.25522571416621764,0.8162951990637801,,0.872301016559989,0.7841319402727671,0.40907642552027446,0.38064044026420946,0.4540259057243639,0.3757587107718883,0.3373137625827641,0.3441892628316231,0.3363223353699754,0.3125853055460133,0.7011787862131096,0.6979331998246843,0.5411601406882434,0.6660832580763489,0.4859989244129956,0.4407872898508867,0.41707888633859486,0.46937792141856116,0.7031017074786251,0.6266992142373945,0.5838040727329712,0.7051011616991228,0.27997956413051794,0.2942362181261975,0.3470653138731606,0.25484657661494015,0.40410656289278485,0.37611868987884517,0.44687425338213865,0.3711582932628029,0.631774570701784,0.5825647744498806,0.5787358344344972,0.6158779053674588,0.5468418405931027,0.43295211174757536,0.36338022477262344,0.5224752431421327,0.7166763627259278,0.6541934008525229,0.536806748658006,0.7139478013875175,0.5649988347792835,0.5819079850932605,0.5645912643267701,0.5211867711488167,0.6431725650843887,0.5646864580927733,0.5960853631793647,0.6422947580513749,0.5410528605591278,0.4158402802334225,0.38306116487054087,0.528907471798248,0.5570837419023681,0.5680537918860438,0.5639736509576626,0.5386131759146063
dTLB-store-misses_max,0.19783524344687192,0.2000449504447464,0.27959124922842565,0.14779321452068128,0.20552702061978148,0.20080167989205255,0.229891944068403,0.192723843593704,0.19783559546200932,0.20004866791256223,0.2796041920072711,0.14778045601113596,0.20499367470338967,0.1983135425718618,0.20246084500640718,0.1941089585583169,0.4174836919696287,0.17888974112307682,0.36600981651376735,0.41600188392621423,0.47225379641524634,0.44009997843221393,0.491058294835494,0.4622089266872486,0.5418411706254701,0.47111339091435656,0.48474068739952314,0.5539963482883753,0.402049845954366,0.2860595945555491,0.3437384184611152,0.3832340080284513,0.5736112182924048,0.6328802569742259,0.6546714510705187,0.5425130505373887,0.2525335346478298,0.2839034183470682,0.31536876156532445,0.2275038691665214,0.6627983981112935,0.872301016559989,,0.6122046155726878,0.357048640321794,0.3618529039564399,0.3945405017954413,0.33148781976669234,0.29830312228217176,0.35488779903270357,0.3424658005713368,0.2707450378370752,0.5664300108677166,0.5366662153492429,0.46612808434206154,0.5275221079514713,0.38249220503220005,0.3359351958171103,0.33309064511935155,0.3813698077436256,0.5802726351886375,0.4799483923077702,0.525647088793595,0.5772142724596364,0.2493712610243789,0.27549910987265935,0.3087755196461765,0.22702515007364235,0.3550508068886391,0.35307142878606373,0.3872506722398795,0.3272561920845946,0.5019820377450941,0.4351062486699554,0.45753614768995987,0.5006861337335685,0.4552875043972117,0.33729844057801794,0.30214892361616646,0.4404040880604564,0.5805415950303656,0.503801511268049,0.46303475402651734,0.5799826599600749,0.48477894756712725,0.5321167081872992,0.5791075784803864,0.438845172432252,0.5388960094166669,0.4887893272290392,0.5853609646908067,0.5294016570154667,0.4472606314409406,0.32053999183835913,0.3195440985357335,0.43865160430914624,0.47581639823625643,0.5231312096318703,0.5810623249024762,0.4474128089371169
dTLB-store-misses_med,0.15739790977954993,0.10072139672899895,0.20208427325923414,0.14900781373216382,0.1841123509412798,0.07264922918662313,0.13377198510456337,0.1896374860537509,0.15739801583085494,0.10072436132199618,0.20209694008485948,0.14900148023418114,0.18390696354834396,0.0654258691430516,0.0962520191820493,0.19102236792548571,0.4907561177953043,0.0007577566691499828,0.35306355147478186,0.4937674418585331,0.5758039554241388,0.46424516438972235,0.4553003043014011,0.5629076499669057,0.7894083577629266,0.5903244485072451,0.5835438434731886,0.8155124296203834,0.46482746700846994,0.15077425930634003,0.30907134885030985,0.46332504072829456,0.9434042843841551,0.8354056801272084,0.79786454953113,0.9334250835134607,0.25757505957434884,0.22390282085334692,0.2864235755430565,0.24322297512854632,0.9885761095595195,0.7841319402727672,0.6122046155726878,,0.3837457773785555,0.26484325163921246,0.3522954038380472,0.37118337892577447,0.29627999272929134,0.21820578160717843,0.22960157436410972,0.29152049476489755,0.9273116637107037,0.6631906233800995,0.5248183760043411,0.9140494973389004,0.5029377841740472,0.38434533395435777,0.3750303540363113,0.5136532394838056,0.8298333691815251,0.5139802865859903,0.4990477074608536,0.8397961882751656,0.2504707282929447,0.22089956137763106,0.2832317319814922,0.23751745913872574,0.3754551798878934,0.26058852973565344,0.35017178135939264,0.361792359782287,0.7176144495098055,0.5220124798865053,0.5593324545226595,0.741571831307164,0.5407965380802577,0.355647557493641,0.2819380595888287,0.5253571131103455,0.8568074978348921,0.616611369239854,0.5056801317695155,0.8732975479877725,0.5585882108313205,0.46654750717096233,0.3999729652827278,0.5361260528572281,0.6867021728608202,0.45669618443333176,0.4573647723410575,0.6992005990712815,0.5436416605212432,0.3449917952495193,0.30272016100559257,0.532492315582172,0.5679763888485289,0.4543622912740674,0.4072998450777771,0.5585037281773463
dTLB-stores_mean,0.613593159706109,0.3154217458268776,0.4375695857638396,0.5763910502332873,0.5375357627152427,0.2818284749322995,0.33285033232040284,0.5350945618224466,0.613592918567415,0.3154229700306301,0.4375589911834834,0.5763867017196855,0.5342631228638463,0.27504441411730374,0.2838230896478178,0.5344930619698729,0.8639125527568592,0.05412024777608505,0.5980190871368279,0.8581897612260845,0.633796001911459,0.5293438491738689,0.5106436807156471,0.5961498593248975,0.5796581356638296,0.49589262866106465,0.5293866559998133,0.55293737816294,0.8760957547647849,0.2863222125447388,0.5493311573251374,0.860138921181302,0.3163539742260265,0.3310354016727413,0.3692763002756266,0.2885630624219411,0.7473624852146762,0.5189677407368732,0.5895004180900687,0.7099959531199883,0.41453268196952525,0.4090764255202744,0.357048640321794,0.3837457773785554,,0.6505157846451053,0.6949834178199672,0.9563142461660951,0.774818992535731,0.5017262037217342,0.48892963282802626,0.7582798562075914,0.3236446238365353,0.3070085605605076,0.28810442003157627,0.28406601707127593,0.5676499131909265,0.49692024200411794,0.5194853795359412,0.5290467592896304,0.5386455238456992,0.4062706198581169,0.3851726323024974,0.5203823149283517,0.7376279156125821,0.5090229581109704,0.5739286931440188,0.7070896878970521,0.9905643839372015,0.6333220959813416,0.6818093398336134,0.9486321073252764,0.5489049610918166,0.4842442296181858,0.5211663724976479,0.5023608529257226,0.5882696581458897,0.37864403360524324,0.3045613992802849,0.5759632961561858,0.5206048808894792,0.4165138203103687,0.3803733913225233,0.49779637781735003,0.6140802968399017,0.5696378236097681,0.4846893076891394,0.5727605155108614,0.6240294909018343,0.5487486919393827,0.5095700588107445,0.5928332668392344,0.6017921829375403,0.34435609544863954,0.3197924339146542,0.5872767795763769,0.6084701812483938,0.533200209026692,0.4498123893635292,0.5715651018225049
dTLB-stores_std,0.29897088540406347,0.5193738275733949,0.5243798323534143,0.15413611289874668,0.38422058010257265,0.5247506033884177,0.4345623878846957,0.337447635096941,0.2989721802560006,0.519375961740222,0.5243624107871475,0.15412501802553372,0.38619097706201866,0.5135061559029785,0.3839426103707383,0.33995849508507564,0.5330360727995834,0.47547400537204526,0.53726263138031,0.524341425830705,0.4591342569209857,0.4309981966932,0.48218901967054756,0.47721942664659894,0.33828826050754257,0.41805286265658287,0.4691275412449085,0.32097987497006136,0.5120975821905357,0.5970248446171351,0.5228575694513249,0.46111292843274815,0.16054757703429434,0.31826148329787285,0.378238374740877,0.12443908173853918,0.5766962929083709,0.823210697376545,0.7502087630140687,0.4611409144179662,0.2787806065953451,0.3806404402642095,0.3618529039564399,0.26484325163921246,0.6505157846451053,,0.8988327987779352,0.48761038858531236,0.5578117124990535,0.7776048513941497,0.6008708394157383,0.46957248149500486,0.15859286544978962,0.30087790315143537,0.29278694546134126,0.10156945151651335,0.3226581845748773,0.38600312841318113,0.4148224250970166,0.27317489029675607,0.3185456365495833,0.4015531787638761,0.4246568417121923,0.3119622254647988,0.5715534344687049,0.8048476669536133,0.7290322880296278,0.45957314973424396,0.6440894446069445,0.9706207695799431,0.8776746841675284,0.4833079552583659,0.3246989989060121,0.44136526282538313,0.4732253106237474,0.25193312410004537,0.44176686872294196,0.30240558586214267,0.28804611159191545,0.4753443483856429,0.30768375852835883,0.40262634643955814,0.4178749788523284,0.2782181233377525,0.4472264459977799,0.43738766193461437,0.4461809912314239,0.4542731222355501,0.4029079838860651,0.39471806683282257,0.43364112668584703,0.42290476979487024,0.44926302552396885,0.2712103309535839,0.32417677370388315,0.48820289409597306,0.44385496452108053,0.403752653807472,0.41724123973758864,0.46902566419203956
dTLB-stores_max,0.3498510458994212,0.40341565077096186,0.5009787091952335,0.263729752679933,0.46092563064514225,0.4622798127255654,0.47006906691496014,0.4191857697469389,0.3498519542874635,0.403419655828936,0.5009698916266128,0.2637152504047453,0.45993028312001666,0.45135811896408845,0.4206090962927264,0.4191781584301096,0.6244271571652963,0.3045496177373814,0.5774976067705668,0.6075767088344509,0.5278348172418564,0.4640328819513071,0.5155862481592998,0.5310078754955389,0.421338041728636,0.45008871388208993,0.5115014170829744,0.40935744019657433,0.5961355453227607,0.46059088582762886,0.5648326016806542,0.5486621611526193,0.24625132586653883,0.3883968465768316,0.43784324219560533,0.21372910739001846,0.6179063076465018,0.7353935097318073,0.8312806116481773,0.5225065991583115,0.36825800121701824,0.45402590572436397,0.3945405017954413,0.3522954038380472,0.6949834178199672,0.8988327987779351,,0.5599610201943537,0.6177719469761626,0.6932441075101347,0.6438952026495226,0.5392721843655028,0.24609693787372477,0.36197733137021354,0.33996644408190374,0.19159961799113912,0.3883695249773986,0.4076279839229059,0.4342264790243268,0.3529173858548845,0.39092742096685046,0.40693131009150413,0.42568427547354815,0.3847187623170644,0.6163436612461382,0.7315170575894783,0.7845385527338824,0.5220018026900546,0.6950522478247186,0.892979264527973,0.9508791774522088,0.5531440106587511,0.3996659488475674,0.46530677499412443,0.5147206687771433,0.3407952155033411,0.49727193406688397,0.32120244963582284,0.29443117664808915,0.5201689214615381,0.38980179604873805,0.4260012857674686,0.42578701051702256,0.36934740673197924,0.4907572487523549,0.45126272511524956,0.4437870263039356,0.49897018808697297,0.4609090866612654,0.40794469063587796,0.4406443014562838,0.4805268069308787,0.5027432266880202,0.2877639155335317,0.32578846559472274,0.5271950979566224,0.4831806214196423,0.41472451494424556,0.40989536187685394,0.5073243203684791
dTLB-stores_med,0.5959193198762085,0.22498875810942012,0.3533041568272447,0.6095474613274937,0.5117334280634895,0.19921625794896483,0.26629313257559817,0.5337505859883903,0.5959187940608892,0.2249894839605449,0.3532983837497324,0.609549095887533,0.5075930854087758,0.19394328460896287,0.22325133521016224,0.5327677290382048,0.8438560135501971,-0.037222303280954924,0.5445865965851602,0.8575717239862791,0.6223215411357679,0.49515309169849037,0.4720327224885345,0.5813063799129832,0.5839479747073635,0.4766781740506022,0.5051926397257421,0.557120234684486,0.8602769349872452,0.19151515692512366,0.48886031545700576,0.8811094317399252,0.31275749590974067,0.30187555500409724,0.33569800711996034,0.2897307074672797,0.6991085041778864,0.3827907997923251,0.4801289414711164,0.7150432630348308,0.4023546214761424,0.3757587107718884,0.33148781976669234,0.37118337892577447,0.9563142461660951,0.48761038858531236,0.5599610201943537,,0.7417656697539252,0.3914814810398439,0.4060795692744466,0.7683413718449287,0.32273499709255205,0.2824405879030924,0.26572473359151616,0.29151350059634545,0.5750078605625583,0.4818210217633774,0.503966974808557,0.5434298832364832,0.536053111242374,0.3693947486869568,0.33405985006333283,0.5195702832778538,0.6915266879289556,0.3775526218704855,0.46901504914163306,0.7110097657538914,0.9503164333496297,0.47885798350862874,0.5522166321852274,0.9841924439810629,0.5554845873554214,0.4638413070009184,0.4983425768157662,0.5185265035760538,0.5821677153890159,0.3614377831669473,0.2863755417732929,0.5673151282252533,0.5200754696571663,0.3841385629030845,0.3375829143083231,0.4998956416188465,0.6040342258105652,0.551004842645367,0.4629031281776692,0.5597433336495102,0.6239614981354122,0.536837191363607,0.4951112642102541,0.588022769407289,0.5957662139512845,0.3311635350301647,0.29380384254292086,0.575434252334221,0.5982620455449137,0.5165625164467555,0.43347297769824344,0.5546029618865965
